CHO,STAR,TOTSUG,FREE_SUGAR,ADDED_SUGAR,GLUC,FRUCT,SUCR,MALT,LACT,GALACT,OLIGO,PROT,FAT,KCALS,ALCO,WATER,AOACFIB,ENGFIB,SATFAC,MONOFACc,POLYFACc,TOTn3PFAC,TOTn6PFAC,FACTRANS,MG,ZN,MN,FE,SE,VITD,CAFF,totalVeg,totalFruit,starch_fraction,sugar_fraction,free_sugar_fraction,rapid_glucose_equiv,intrinsic_sugar,protein_cho_ratio,fat_sugar_ratio,protein_sugar_ratio,glycaemic_brake,n6_n3_ratio,baseline_glucose_mmol,past_4h_glucose_trend,past_1h_glucose_mean,past_1h_glucose_sd,mean_glucose_24h,sd_glucose_24h,mage_24h,conga1_24h,conga2_24h,modd_24h,glucose_at_t_minus_15,glucose_at_t_minus_30,past_3h_cho,past_3h_sugar,past_3h_fat,past_3h_prot,time_since_last_meal_min,hour_of_day,sex,n_total_meals,n_days_tracked,mean_daily_kcal,mean_daily_cho,cho_x_baseline_glucose,cho_x_mage,cho_x_time_since_last_meal,cho_x_fibre,cho_x_fat,cho_x_protein,cho_x_hour_of_day,glucose_trend_x_hour_of_day,mage_x_baseline_glucose
-0.5312016,-1.0818799,-0.17144114,0.248402,0.65811586,-1.5469172,5.137857,-1.3270628,-0.662983,-1.4965458,-0.4866619,0.8279743,0.95302963,0.9827482,0.2695345,0.0,-2.5975008,-1.2867594,0.76875883,-0.9089739,3.9174798,4.549651,-1.0542984,0.3426936,0.16567741,1.5060407,1.10698,6.265534,2.5748117,2.9100025,0.13819349,-0.42824358,0.18047562,0.81638354,1.2865461,0.10200992,0.07373943,-0.20590909,-0.25468987,-2.4840896,0.53717476,-1.2212011,-2.225179,-0.13405511,-42.995007,-7.7913284,-1.2636453,-6.8873944,22.576328,3.605186,9.947245,3.3390973,4.4470696,1.990046,-0.57409865,-0.027538342,0.0036990717,0.96222246,-0.6465184,0.8997904,-2.989099,4.143893,0.63140696,7.9791093,1.9338984,5.101947,-0.84342086,-0.6048768,-0.7147985,-3.7997215,-0.030498683,-2.2468836,-0.2767289,0.07589392,-9.561844,-7.5681043
-4.2055645,-0.50790685,0.05851195,0.21188335,0.13831747,-0.5338507,-2.0311508,0.3116843,-1.8485463,0.3935813,0.46789756,0.091054484,1.0089458,-0.05564089,0.8309594,0.0,-3.8613133,-0.76959616,1.2560265,-1.5082712,-1.516281,-0.8758223,0.82154256,0.6086807,-1.5780982,-0.1621003,0.44786978,1.8952335,1.0184796,-1.6298598,0.7108775,-0.48018032,-0.18463115,-1.5622567,-1.6960397,-4.9002585,-0.29305798,0.6746377,-1.674004,-3.3524797,0.17880628,0.20444594,-2.0181742,1.01115,-22.14755,5.36413,-0.59079164,3.5042777,21.115463,0.69609946,-1.5280043,-0.29251808,-5.209032,1.3979223,-1.7000725,-0.041724388,-0.81865823,0.5864099,-0.6786301,0.80051637,-3.4920628,-7.7677584,-0.19073024,17.191935,4.5167074,2.4664187,1.3473703,2.481392,-7.6742034,-0.37377512,0.06427437,-4.6140423,0.08252164,-2.848307,0.6312288,2.4834988
1.7709633,-1.2056395,0.22179252,-0.40256795,0.4717821,-0.24447241,-3.1161168,-3.6202028,-0.70138663,0.9684744,0.023719441,0.11480528,4.5938497,0.14234269,-0.5187032,0.0,-2.378828,-1.1253495,0.46126524,-2.818173,-0.6712424,-2.971916,0.7190603,0.21113473,0.24770805,2.0201445,1.7869542,4.639122,-1.487585,3.6959078,-0.6140888,-0.17180417,-0.66829205,0.6493576,1.0584118,2.3223882,0.72311884,-3.65494,-0.4952784,7.2212753,1.8991903,0.13368095,3.6547282,0.78480077,-14.60523,1.328685,-0.010275131,9.443009,26.876135,2.782711,-2.2057128,2.1924639,-4.0534096,3.180718,0.24889699,0.3207558,-1.1882942,0.6898661,-0.560339,1.1582992,2.34631,-0.3240905,0.14013776,14.133445,4.3090725,3.6690986,3.2537203,-0.11012921,-1.9343171,1.242853,0.028169516,5.194898,0.22559227,1.5768297,5.7330375,2.0284255
0.8597936,2.0650418,0.07961504,-0.30188078,0.015736267,-0.4898206,-2.5342727,1.1042708,-0.8885424,-0.7500472,-0.22401059,0.50971574,-3.0922768,-0.29965585,-0.58522415,0.0,2.9530458,-0.71744096,-0.2361359,-0.5932274,5.064834,5.313121,-0.271667,-0.23211044,1.3171304,1.667556,-0.74587303,7.4817142,3.2968628,1.7714825,-0.15466422,-0.18620102,-0.03633733,0.5280649,0.01958222,1.6093588,0.61990875,-0.5977688,0.22072205,-1.6314985,0.6067717,0.30277762,-3.7167425,0.9002951,-46.74917,-6.3920484,-2.217319,-4.3439026,28.852724,1.192325,-1.8714662,1.243738,-1.102813,0.47362408,3.2997863,1.9759394,-0.36413172,-0.51331955,2.3074381,0.4834432,-2.4267764,0.15288264,0.38178506,7.4930415,2.4574335,4.2489996,0.21912813,-0.87537,-1.6864781,-1.4805812,-0.5534674,2.8026779,-0.029695345,3.086493,-6.47536,0.18600118
-1.1874354,-1.7405258,-0.80826557,-0.04143863,0.055998996,-0.8316874,-2.9628615,-1.6782063,-0.9712214,1.6072154,-0.15923738,0.039866913,-9.536312,-0.47462457,0.044428587,0.0,-4.3910804,-0.30904245,0.39074287,-1.7463645,-0.7342757,-0.9371058,-0.07646843,0.59886825,0.42635673,-2.8537602,1.1534932,-2.7463741,-1.233492,0.9486702,-1.355766,-0.25729558,-0.5998343,-0.32279837,0.36990124,-0.56175333,0.105685405,0.7342628,-1.0458076,-9.573317,0.064427525,0.6978319,-6.145823,0.3826659,-36.404137,-3.723448,-2.9293673,2.6395013,19.319427,-4.172375,-3.3031838,0.37059945,-2.237344,-3.95418,-0.8713832,0.050122954,-0.69704443,-0.20504841,-0.5739556,0.7856881,1.2845914,3.507349,0.023288885,9.642124,3.2024596,1.535058,-0.41541174,0.7876601,-5.929487,-1.8552736,-0.62884814,-2.673028,-1.5445234,-2.3848746,1.0198696,0.2118645
0.17980793,0.8893068,0.06461093,-0.3828992,0.29718527,-1.7647353,-0.49054348,0.25341648,0.19091652,1.1196799,0.5834603,-0.47499162,-1.7195574,0.16586477,-1.146849,0.0,2.232301,-0.6629406,-0.44871104,-0.11322555,-0.3645889,-1.8861989,0.5074678,0.45963982,1.8415589,1.8481454,-0.37962615,-0.120393835,-1.3646935,0.6944287,0.4494498,-0.114607275,0.0038060192,0.7677438,0.52405894,0.89169466,0.7173495,-4.481614,4.7118373,-3.0856922,0.12989813,0.23343368,0.25412524,0.5567476,-18.744009,-4.0211205,-1.9512024,-5.7074275,36.891212,2.013433,-1.6932662,2.8738086,-2.0503244,0.4788792,-2.4981306,2.2569668,-0.2636864,0.6081571,-0.24417989,1.0185778,-1.2888819,0.046524934,-0.20769297,11.813879,3.2140386,3.7208264,0.4961946,-1.2337095,-1.1380728,4.462956,-0.07071128,6.259444,0.9859702,1.2625165,3.26381,2.3072956
-1.1345549,-0.47814736,0.6734456,-0.33740553,1.3560635,-0.4472839,-2.77739,-0.6826973,-0.7446089,-1.1617718,-0.032141324,0.038749985,3.0525475,-0.11939361,0.24409547,0.0,7.172583,-1.2919695,0.62732965,-0.17250544,-0.0155171305,-1.4123095,0.947487,0.17559732,-0.40730882,1.4978194,0.74708056,1.7329228,0.8711261,-2.8808584,0.49208465,-0.21838388,-0.10964625,-0.46898374,0.19207335,-1.4780431,0.8506793,-1.0948753,-0.29606193,6.683854,-2.0333023,0.72427714,3.7699778,0.7612014,-23.344656,14.69383,-1.5726894,-1.0562785,30.584507,0.16499144,-4.750526,1.2087204,-1.2937114,0.7926561,-0.62910753,-0.51343864,-2.3013835,-0.40266103,0.633939,1.5696228,-0.26190612,0.86866456,0.0418442,11.822189,3.1253142,2.998787,4.136007,1.6584074,-4.3293447,-1.1837997,-0.494421,-4.2901635,-1.618549,-1.5532167,5.461415,2.1809728
2.186209,1.101682,0.86126095,-0.2487746,0.17821729,-0.25733393,-2.5549853,0.65529853,-0.9176389,1.3918824,0.09416433,0.6717813,-1.7615242,-0.18145746,0.6827649,0.0,-0.4303911,-1.3338294,0.46769834,-0.866667,1.2310035,4.642174,0.5087526,1.5225041,1.213786,-3.019605,-1.210718,-0.6631454,-0.26641315,5.36375,0.17343284,-0.44999766,-0.037259474,0.7895142,0.115948364,0.6591058,0.66030353,2.294124,2.3825426,-3.421064,0.41424322,0.36458778,-5.458033,1.6894002,-29.169619,4.039033,-1.2327322,-6.2189746,29.600645,0.8952543,-2.7253387,3.1929147,-1.860673,0.39490893,-0.8646586,2.165531,-0.52363956,0.615957,-0.30537856,1.2012649,1.960856,3.7114463,0.036373764,13.423561,2.426623,2.2710338,0.9903938,-2.1599462,-1.2729189,1.4221085,0.5625609,0.41793135,-0.647705,3.4860516,8.498866,-2.5341952
0.17912142,-1.0740091,-0.21085101,-0.17940478,-0.1308596,0.15581852,-1.518127,-3.222899,-0.054666616,-0.52083325,-0.0492723,-0.9362924,1.3447834,0.5187262,-1.1677207,0.0,2.5926754,3.510632,0.38311446,0.23564386,4.7599063,6.272107,-2.7124124,0.1688991,1.2045391,1.6867306,1.6721442,-0.09594548,-3.2441106,1.8524861,-0.56395906,-0.21355584,1.1136482,-0.09559857,0.42910606,2.278786,0.37974873,-4.4103665,2.269338,7.317427,-1.1718173,0.16743276,-0.12171523,0.4252722,-44.71625,-6.151539,0.82747793,-6.0318494,25.425196,0.64139384,-2.7643497,0.92190546,-2.541729,-0.2653714,4.0075307,0.36742073,-0.07848132,-0.612058,1.7740881,4.541893,-3.0827174,3.7006338,0.43019983,7.496518,2.2794917,3.6605725,-2.2169733,-1.1299626,0.9598564,-1.3940152,0.54509246,4.5187435,-1.1967835,-0.37404272,-3.1635325,-3.014725
0.60934865,-1.1360626,-0.271413,-0.24823916,-0.27517352,-2.8001628,-0.9875102,-5.3275604,2.0781255,0.20772946,1.2148035,0.21888728,-1.4858513,-0.049817614,-0.31068665,0.0,3.7999556,-1.9872284,-1.0622236,-0.42002666,0.6720415,3.826142,-3.229352,-0.5355511,0.332013,0.8688383,0.62280774,-0.046344034,0.85135514,-0.9714598,-0.43397558,-0.6109578,-0.5810957,-0.76810753,-1.4612501,-0.50372225,0.54241884,-4.4650235,2.614952,-3.2768686,0.7739529,0.18889475,1.0999523,0.17231071,-36.360058,-0.39850363,0.21494016,9.161851,22.529428,-0.9981686,-2.2445068,1.1209177,-3.1954575,0.88449734,-1.2861279,-0.22144666,-1.4065119,0.54924834,-0.44110852,-0.10503109,0.35800958,-4.2984424,0.35609463,9.396731,3.2817233,4.3146987,0.80187833,-2.0358899,-0.53316146,-2.48118,-0.04626443,3.9275804,-0.5778605,-2.4880307,4.562333,-4.4127226
0.39419252,0.23429582,0.7879983,-0.12340282,0.1800867,-0.57426447,-3.0938597,-0.8102031,-0.99279547,-0.41217434,-0.31988743,0.48483205,-2.9700449,-0.039155085,0.7954356,0.0,-5.494492,-1.1156224,-0.46254954,-2.3748026,-1.281824,-2.2021835,0.5142844,0.037075773,-2.2204757,0.75995433,-2.6618197,0.3652103,-2.6933947,-0.47601196,0.007257014,-0.18111762,4.590656,0.5366281,0.38767168,1.4717908,-0.022826701,-0.040148824,1.8044759,-1.5046891,0.49622223,0.29320106,-3.6414177,0.30935892,-40.538563,-5.660714,-3.6598408,-3.7358334,25.811783,-0.050852966,-3.113762,2.6372888,-1.634016,-0.07562897,-0.95434064,0.9594843,0.89351237,-2.2415097,-0.36824635,0.20992279,-2.3234384,-1.3635454,1.7644155,8.466558,2.315608,2.5248735,-0.13064486,-2.60838,-0.83116025,-2.2319548,0.6449699,1.8227046,-0.15239887,-2.2740088,-2.4695282,-1.1338595
-1.4441385,0.008343119,0.72035587,4.2633586,1.4510723,8.8798065,4.160623,-6.0210915,1.3331563,-1.4569788,-0.05608864,0.1352497,3.1511388,-0.095700525,4.0929976,0.0,7.653583,0.6688631,1.0382152,-0.06713369,0.39421833,-2.63639,0.66383123,-0.47572047,-0.52415323,2.5326152,0.0010629892,-1.3394288,2.511789,-2.88422,0.7460254,-0.21108688,0.0073322617,-1.9363269,-1.9089012,-0.006634159,-2.7194693,0.598979,-0.23646697,6.522781,-1.3861709,0.18061738,6.4230995,1.511644,12.216717,1.9735715,1.0245762,-2.8667831,5.1109576,0.3141391,8.669703,-3.1598995,5.9577765,1.58825,-1.4372411,-0.49738064,-2.5815196,0.8795254,0.05216731,0.8530871,1.4371991,4.597157,-0.028565792,5.198723,0.5235473,3.2541325,2.390535,-2.2237592,4.9494567,4.8063107,0.72353476,-2.6955771,-0.3163433,2.5127301,4.190859,1.8219543
0.3891772,0.30320317,-0.20717016,-0.08660747,0.09985754,-0.52520126,-1.7393768,1.8379068,-0.76930356,-2.8427496,-0.4938178,1.1091183,-2.7769406,-0.82118636,-2.533718,0.0,2.1610622,-0.3248662,0.334747,-1.2525752,-2.731431,6.1781836,0.5513783,-0.27429518,0.34469187,-4.735484,-1.7838199,-0.36853313,-1.832757,-4.4821696,0.6172912,-0.5146411,0.2528975,0.37095198,0.04559844,-3.8342638,-0.13858706,0.33842856,-3.0529945,-4.1234627,2.8402863,-2.0181153,-2.2742095,1.3759899,-37.474735,-2.8747494,-5.74603,-5.735467,1.3740659,-0.7074541,13.573225,-4.4423614,4.853142,-0.20668736,-2.8453577,1.0111369,4.3686476,-3.2194579,-0.5805083,-0.18709096,-0.7680301,2.2661827,0.7547935,6.126049,0.10092871,3.0525513,-3.5460892,-0.80352616,-0.14341706,-0.93699485,-0.28773326,0.50504184,-2.0679336,1.9389198,4.2239327,-4.1931195
-0.5712433,-0.44198447,0.8430517,-0.26741415,0.16578409,-1.0388337,1.655915,-0.7616183,-0.95092213,0.62089294,-0.10367357,0.3125919,3.6642945,0.37707227,0.24465749,0.0,-0.082237974,2.1424952,0.73604065,-1.7540619,-0.2842137,-3.276674,0.67718416,-0.51479113,0.54687035,2.1499863,4.05625,-1.2990588,1.8388135,0.56596303,1.1178876,-0.17776857,-0.110380955,-0.048406255,0.3721149,-1.1933875,0.75299805,-0.1593433,-0.40267342,4.1701164,1.1186488,0.502532,-0.6017601,0.36915404,-22.50439,-5.426376,-2.7309396,-4.669459,14.317262,1.3811568,-3.5391898,1.148056,-3.513433,-3.6770432,0.6166089,-0.22625026,-1.2771596,0.8464327,0.0017829333,0.6234747,-1.5758852,3.6075516,0.06641564,7.4566402,0.62917334,3.2765925,-5.4326367,1.3483964,-2.0118375,-0.38417795,0.034922305,-2.2802868,0.5516548,-0.34425628,-1.7968258,2.346019
-3.415836,-0.743742,0.12427132,-0.2707864,0.36503568,-1.9119685,-0.68097687,-1.5868737,-0.881146,-0.26739782,-0.09898451,0.15741388,1.315492,0.096491456,0.71753657,0.0,-4.0220876,-0.44004536,-0.1781161,-1.51256,-0.2697053,3.291335,-1.4846298,-0.7117052,-3.9614253,0.63205266,1.029066,-1.5508058,-0.6269288,-1.6058903,-1.5749481,-0.1545979,-0.589765,-3.0453107,-3.364678,-1.7630365,0.5252461,-3.485698,-5.3277755,-4.844364,-0.891243,0.13225943,-2.5624783,0.502231,-3.1876771,1.2008531,1.8026534,7.520952,7.074197,0.5535454,-1.9728633,2.3012109,-4.7283573,1.966903,0.14661312,0.27604812,-0.8271866,0.7101269,-0.90452856,0.14667968,-4.448379,-0.7868153,0.06641564,9.361138,1.0156736,3.6939769,-3.35651,-1.0435575,-1.1415066,-4.155656,0.055414077,-2.922773,0.07864909,-3.0297005,-1.9456162,1.9508398
0.82690394,1.0794578,-0.18953958,-0.010340603,0.24978308,-0.772828,1.4987098,-1.2101713,8.124169,-2.3360124,-0.46751168,0.33931303,-1.6171539,-0.17430803,-2.7488782,0.0,-3.1608903,-0.6762589,0.15207879,-2.5044315,-0.1909546,-3.2162063,0.055947524,-0.15743199,-0.33862364,2.107603,3.0515952,-0.6119541,-2.119488,1.01359,0.051829346,-0.13078317,-0.6207936,0.4435828,0.32550016,0.6984202,-0.051598564,1.1497766,-1.7231283,-3.278136,-0.7505386,-0.085483946,-2.7134507,0.827313,9.8594,-0.6195276,1.1310432,-6.128503,5.430491,1.2528048,-3.2389681,0.3687083,-3.1021454,0.8465027,-0.387471,0.83933485,-0.7888555,0.9301224,-0.6058272,0.6416991,1.029519,0.35479105,0.16273212,7.814302,0.44606096,4.96686,-0.8435676,-0.92451537,-0.60465384,0.034732834,-0.053171575,2.3368056,0.105020836,2.5085645,2.7517207,1.1763932
-1.7517495,0.21246232,-0.93051755,-0.29797634,0.14729875,-0.59680516,-1.9677817,-0.6365509,-2.5150917,-1.5377408,0.028561965,0.35000965,0.16084595,0.53930753,0.13797402,0.0,-4.1618786,-0.69761086,0.026655471,0.6577313,1.5377822,5.1336894,-1.4336247,-1.4461243,-3.9820611,0.40715885,0.7817549,0.8368075,0.6436312,-1.5786883,0.507905,-0.14206772,0.044428803,-1.8039247,-2.624739,-0.3428884,0.67806447,-1.3134485,-1.8074462,-1.1151133,0.5189936,0.17524895,-4.2177567,0.1285938,10.059031,-7.8332896,0.54277074,-4.8090153,4.355364,0.61293983,-3.0478163,1.3338678,-2.2593617,0.64341295,0.1844953,0.6459575,-1.1632323,0.5303704,-1.0891854,0.621336,-14.373365,2.0643044,-0.006885996,9.394993,0.50035495,4.6698895,0.37803978,0.9550809,-3.2450051,-5.2834077,0.04332207,-1.2429341,0.38223016,-2.4715285,3.3131945,0.51579726
-0.6009869,1.4977406,-0.20631666,-0.20394324,0.31656733,-1.1309688,-2.6436396,4.170142,-1.3885399,-0.78192484,-0.39589682,0.5881718,-6.3126836,-0.36188748,1.3233253,0.0,-3.0007806,-0.46579278,0.7026335,-2.1389544,-1.6112106,1.4382992,0.36889827,-0.1380122,0.7158943,-2.1130724,0.12177663,0.5083102,2.086006,1.0658381,-0.69069856,-0.21918143,0.4211424,0.52804905,0.41366836,-0.4206221,-0.11751779,0.13026024,-2.0120249,-6.583614,0.34133756,-2.3002195,-6.225021,-6.0478973,8.988564,1.7264886,0.07539019,1.2289636,5.137728,-1.412067,2.3849509,-0.073327355,-5.8379846,1.3671082,0.30558035,1.1399337,0.022610188,-5.0001373,1.666802,-1.5230293,-1.764553,3.010666,0.31146234,6.968415,-0.18846326,6.6128306,-2.0677655,-0.73128504,-2.9393058,-2.5508394,0.27772382,-1.1996044,-0.7171838,1.267107,0.13837141,-0.74193764
3.6682384,0.25223237,-0.10121913,8.191974,-1.9703416,-1.084333,5.678897,-6.413923,3.07801,0.2926367,0.021082468,0.39918873,4.367356,0.42014104,1.0080557,0.0,-0.4982342,-1.1200671,0.4685529,1.1114693,-0.944972,-4.2210627,0.20706989,-0.13110837,0.19295925,-0.20857525,-0.08729112,-2.5638988,0.89429545,-1.0251153,-0.22128172,-0.1665689,-0.63200986,0.32996354,-0.9506361,-1.539899,0.74492145,-5.047756,-0.7681983,11.828324,0.013687929,0.047453836,3.8193524,1.8391225,1.5729693,3.2601497,0.78766847,20.249268,1.8915311,0.5802333,8.865615,1.164877,-6.081505,-0.5012498,-0.13669723,-0.32666373,-1.302453,0.65042025,-0.70467913,1.2484866,-11.441884,5.297059,0.03876409,9.9433,1.4280851,4.713777,1.0475994,0.19019419,0.78086954,10.846805,-0.041493747,4.4601912,0.06350387,2.2370195,2.2450466,-2.630327
-0.16601449,-0.54426116,0.0034168959,-0.21765502,1.7267921,8.098068,0.08808269,-4.186541,-0.3949543,-1.0640107,-0.09506892,-0.014664105,0.2847407,0.1263614,0.7368662,0.0,7.908621,3.29562,0.458115,0.25210848,-0.42900002,-1.8377652,0.8874771,-0.2242663,-0.84126353,-1.0725547,3.337437,-0.08164098,-3.28475,-0.9948963,1.6918125,-0.32006416,-0.067889884,0.7326991,-1.0460383,1.4081737,0.078823745,-0.4263635,0.917879,8.095771,0.47460094,-0.54631925,6.7767315,1.5240221,11.787353,3.9410286,1.2810041,-5.1998477,5.6466713,0.15660629,-2.8012185,1.5940332,-0.14047834,0.5854922,0.23743305,1.0010109,-1.8596236,0.5325699,-0.6725061,0.85763377,-4.2641034,0.015226988,0.35076073,8.099186,0.79386765,8.708382,2.3239863,-2.2273226,0.17648412,9.887886,0.033660218,0.11564691,0.9453312,3.2706733,0.28395203,5.6245737
-0.45037526,1.6213601,-0.1491986,0.030077303,-0.05407315,0.9901338,0.4468425,4.687682,-1.5696701,-0.8322928,-0.2837056,0.19392307,-3.4133089,0.19138744,-0.6960448,0.0,-2.1647406,-0.6663245,0.7756713,-1.8695,-0.11174324,2.6525466,0.306893,-0.7335478,0.60363406,-0.46573174,-1.5342345,4.402174,4.2066054,3.6471758,0.017602853,-0.13122977,0.41002104,0.10861132,0.4427936,0.03969905,0.0418668,1.7826129,-0.8075999,-2.484759,0.19885597,-1.1658534,-2.9082873,-3.748119,12.532343,-4.511991,-2.1233222,-5.124258,7.2994723,0.67932475,-1.8940539,0.7047262,-1.0388507,0.49701202,-0.13024086,0.12704259,-0.833846,0.66208446,-0.90919876,0.71122,-0.54193157,-0.6163981,0.21730721,9.234457,0.30273622,6.761241,-3.8210886,-0.8297215,-1.1468737,0.1161134,0.6326721,-1.2314023,-1.6410676,0.8164411,-1.7884511,1.3651145
0.29334956,0.50454426,-0.1718977,2.2484152,-1.5309985,-0.9763086,4.4812064,-6.4341497,0.017312152,0.99584323,-0.0046500415,0.44089225,2.2325246,-1.2301033,-2.4699874,0.0,-3.5420022,5.2551565,1.2952732,-1.0111946,-0.45522812,-4.953394,-0.25127316,-0.6807368,-0.09260145,-5.4223795,3.863352,-0.70520115,-4.602805,1.4565293,-0.6207602,-0.08972381,-0.49235117,0.47642535,0.52927566,0.18204507,-0.1709884,-2.9164119,-3.1510022,7.124517,-0.5648434,0.17242607,3.0714633,1.2634192,14.991958,-1.2584116,-1.6242236,5.1551313,2.7515943,0.20275794,-2.87843,1.4844989,-3.5144835,-0.2247262,-1.2511722,-0.42063737,-0.08754468,1.2064317,1.6008385,-9.474283,1.1622645,2.2318928,0.35771886,5.102287,-0.5118459,3.4994795,-3.5980148,-1.5471385,1.4179411,-0.6152075,0.6224227,3.5414283,-0.43408728,-4.08353,4.9432445,1.8620312
2.0449069,0.38163167,0.06343685,-0.70656556,0.8354256,-0.69615567,-2.7023335,-8.078009,-0.78317446,2.116425,-0.03597421,0.47577128,0.63977367,-1.6718196,-3.0354626,0.0,-2.3757746,-0.8181185,-0.12556277,-2.6093185,-2.3153489,-0.64526165,-0.09186195,0.572293,0.24833597,1.3152568,2.125318,-1.0792638,-1.2322037,-1.5796005,0.32662845,-0.15450141,-0.054700054,-2.001624,0.3717628,0.45718563,0.79122096,-4.2120786,-3.3197505,8.09594,0.6638644,0.07282809,1.9073519,-0.23251513,-3.3769493,3.6456075,1.7760541,-5.2767186,-1.3858026,-0.19188364,-1.8332051,1.1998818,-4.0628977,2.1933782,-0.37639,0.46187836,-1.009881,0.8603828,-0.4173595,0.5160014,-4.2638483,0.08942462,-0.033352327,10.439696,0.49553674,4.3986025,-3.6376748,-4.7827444,-0.5225121,7.921318,-0.05992033,2.6278312,-1.1684517,0.99544054,0.18579495,1.6325532
0.45507812,-1.5603402,-0.16966611,-0.010010866,-0.101013124,-0.8517855,-2.038691,3.1272676,1.0591913,-1.1285602,-0.42183533,0.506974,-4.5712333,0.017987609,-2.0689914,0.0,-1.6066103,-1.7684306,-0.7009439,-0.002770463,1.7755556,2.8889894,-1.4701489,-2.2683814,-4.3095264,1.987337,0.24889663,0.116304204,-3.403872,0.13236412,-0.08964127,-0.22981703,0.116223045,0.5845174,0.4879026,-3.2864335,-0.09378506,1.359455,-0.8955133,-0.07933378,-1.5515788,-2.045956,-3.1962552,-0.18709294,-15.547399,-1.9290322,-1.0094397,-7.75406,0.6671854,2.6360762,-4.4531484,0.7026783,-5.5967746,1.7203891,-2.9857833,-0.32288492,-2.797868,-3.0626059,-0.37885106,0.26732427,3.370789,3.252066,0.18859702,4.9832945,0.39329782,3.1738079,-4.4832735,-2.2070653,-1.1262833,-2.7508113,-0.3321596,2.8586142,-4.408686,-4.4998927,-1.6212603,1.3184603
0.35773486,-0.4877319,-1.2620754,4.747268,-1.040756,6.653558,2.8252785,-1.5945804,-0.7928867,-1.5896256,-0.059896328,0.031031713,1.5077889,-0.012598537,-2.4890804,0.0,6.3081536,-1.0037979,0.8413882,0.35681522,-1.585311,-3.8728578,0.5389123,-0.39556795,-0.41532636,-1.7654512,-0.72488326,0.018591255,-2.8136227,-3.0036376,0.8187102,-0.82663584,-0.07757493,0.34415808,-1.957032,-1.1865985,2.1039822,-1.454878,-1.0920646,2.631126,-1.1424842,0.55362177,3.8380272,0.674506,-9.720787,11.7482,0.45598114,0.025964063,2.5034316,0.49539775,-3.3065536,1.423977,-3.029231,1.3820269,-0.3267411,-0.65883654,-2.3675292,-0.38551694,-0.7116589,0.7175758,-2.1074662,3.7394679,-0.053269405,6.3780637,0.51952755,3.792073,1.1654246,-1.2149478,-2.4256253,1.7310287,-0.650252,-3.9294562,-1.4745698,3.7162282,1.7232997,1.9004843
2.4549143,1.2348157,0.10892436,-0.10140832,0.31069905,-0.8172743,-0.7898747,-2.7929013,1.4567859,-0.969002,-0.3217364,-1.0659693,-4.981975,-0.3084232,-1.7036206,0.0,1.2866135,2.5032713,-0.62766767,-0.20496812,-0.6600269,-4.6764364,-0.14305425,0.2682083,1.6690111,-1.8659332,-1.225013,2.8433523,-3.2704186,3.0931494,0.14094439,-0.17279892,0.40743798,0.37411353,0.4056089,0.94411564,-0.023561874,1.609474,-2.2038498,-3.8750558,2.4768631,-1.1900593,-3.313562,0.587658,-2.8700883,9.139377,0.8700578,18.551727,0.9221711,0.6241947,-2.300197,0.5832823,-3.2872105,-0.040597938,0.62188554,0.63932097,-0.3989898,0.6080228,-0.6326983,-0.06468285,-8.49778,3.9280157,0.28910652,7.466572,0.73757094,4.2861214,-0.09524399,-0.5637983,-0.8209437,4.0620317,-0.28725785,2.5417047,-4.095517,4.9525476,0.032454014,0.9015324
-5.4163084,0.1433586,0.20739785,0.5683822,0.46896926,-0.6017536,-2.023909,-1.2182897,0.28739896,-1.2664415,-0.0062743193,-0.06397806,-3.74875,0.35065907,0.2854128,0.0,-1.1711581,-0.85323006,1.6683769,-0.54181623,2.1316695,4.1446,-0.22212663,-0.11592358,-3.0749705,0.1676065,2.3697054,5.2271595,-2.313275,3.679577,-0.81353986,-0.17022349,0.014188558,-0.031598434,-2.1693704,-0.21473165,0.71496254,-1.0547162,-1.1737665,-2.455712,0.21672136,0.4744301,-3.4863858,0.6041571,-3.6682708,3.9502978,1.2544098,-5.413549,2.1252837,0.34872043,-2.2677898,2.3539476,-3.7314503,0.26092404,0.19601673,0.62478507,-0.6188295,0.8258156,-0.5357527,0.081332296,-0.05126097,10.323097,0.37444335,12.045999,0.36045235,4.3502264,-1.6301165,2.0744836,-5.3991733,0.9698656,0.11171081,-0.5966726,0.685491,-1.8472171,6.76559,1.5098678
0.2139328,0.05459121,0.2586282,-0.3149456,0.23858008,-1.1373223,-0.6540829,-0.31559047,-0.40017846,1.2433525,-0.11997721,-1.533777,-2.989168,-2.2817526,-1.4836197,0.0,1.4015527,2.4476762,-0.5169672,1.2230457,-5.327508,0.84826905,-0.22742449,-0.21879408,0.574927,-1.6944407,-2.9510102,-0.15579122,-3.5296202,4.815952,-0.35895747,-0.07031408,0.43236417,-0.84714925,-0.06352377,0.81963813,0.74125266,-0.9636883,-2.1028073,-2.1771677,-0.24056236,0.22216472,-1.2218877,-1.5988575,-6.310221,-3.0618498,0.913455,-0.6429417,-1.2151076,-0.60273826,-3.7372658,-0.5382944,-3.5043654,1.156185,0.44139245,0.34836823,-0.38082415,0.6445657,-0.719274,0.1739383,-3.1821012,-2.3638096,0.1951552,5.5814548,0.44324303,3.8803184,-0.9935787,-0.36372045,-1.3338029,2.746256,-0.28243133,0.38965884,-2.9166534,4.0906124,-0.43407106,0.7509945
